Date,Open,High,Low,Close,Adj Close,Volume
2018-06-25,1469.849976,1469.849976,1419.099976,1425.569946,1425.569946,10622
2018-06-26,1429.000000,1446.810059,1426.000000,1438.920044,1438.920044,8035
2018-06-27,1447.920044,1475.719971,1435.880005,1463.699951,1463.699951,4399
2018-06-28,1442.000000,1458.609985,1430.000000,1455.530029,1455.530029,4526
2018-06-29,1476.000000,1483.989990,1467.780029,1467.780029,1467.780029,5666
2018-07-02,1452.000000,1466.699951,1444.130005,1460.089966,1460.089966,3530
2018-07-03,1476.989990,1480.510010,1462.479980,1464.939941,1464.939941,2520
2018-07-04,1457.390015,1466.000000,1455.619995,1456.010010,1456.010010,1507
2018-07-05,1452.670044,1463.979980,1439.000000,1449.810059,1449.810059,4640
2018-07-06,1450.500000,1458.000000,1438.250000,1456.849976,1456.849976,2419
2018-07-09,1462.989990,1473.189941,1458.420044,1472.359985,1472.359985,4748
2018-07-10,1485.010010,1493.630005,1478.500000,1486.729980,1486.729980,6716
2018-07-11,1473.500000,1493.819946,1470.000000,1488.949951,1488.949951,3242
2018-07-12,1503.229980,1528.000000,1502.010010,1526.640015,1526.640015,6964
2018-07-13,1551.510010,1559.359985,1542.619995,1553.119995,1553.119995,7327
2018-07-16,1555.989990,1563.380005,1548.180054,1560.270020,1560.270020,5611
2018-07-17,1539.000000,1574.810059,1537.099976,1574.810059,1574.810059,7927
2018-07-18,1591.989990,1598.900024,1572.760010,1587.369995,1587.369995,7974
2018-07-19,1581.900024,1589.630005,1572.000000,1580.239990,1580.239990,4308
2018-07-20,1564.010010,1573.869995,1553.770020,1563.250000,1563.250000,5417
2018-07-23,1545.109985,1552.900024,1510.000000,1542.219971,1542.219971,7559
2018-07-24,1564.000000,1572.000000,1555.310059,1563.040039,1563.040039,6111
2018-07-25,1568.969971,1573.079956,1558.640015,1573.079956,1573.079956,4156
2018-07-26,1568.000000,1578.270020,1556.750000,1566.979980,1566.979980,7539
2018-07-27,1603.109985,1630.280029,1571.739990,1582.800049,1582.800049,18391
2018-07-30,1564.000000,1571.589966,1522.000000,1534.810059,1534.810059,12236
2018-07-31,1531.000000,1535.349976,1486.729980,1518.540039,1518.540039,11713
2018-08-01,1531.989990,1538.020020,1523.939941,1529.000000,1529.000000,5059
2018-08-02,1541.900024,1558.000000,1535.500000,1558.000000,1558.000000,4906
2018-08-03,1588.000000,1591.000000,1575.000000,1576.760010,1576.760010,5373
2018-08-06,1584.989990,1592.040039,1576.000000,1581.719971,1581.719971,4674
2018-08-07,1600.989990,1606.739990,1593.000000,1599.699951,1599.699951,4307
2018-08-08,1604.890015,1626.000000,1600.160034,1623.890015,1623.890015,5307
2018-08-09,1628.000000,1641.729980,1620.739990,1640.719971,1640.719971,6319
2018-08-10,1648.989990,1660.790039,1648.000000,1659.780029,1659.780029,5599
2018-08-13,1653.989990,1684.839966,1653.000000,1670.239990,1670.239990,6507
2018-08-14,1673.790039,1686.109985,1669.900024,1682.489990,1682.489990,7163
2018-08-15,1695.989990,1705.180054,1653.500000,1675.359985,1675.359985,12534
2018-08-16,1670.010010,1676.459961,1661.729980,1667.619995,1667.619995,5678
2018-08-17,1664.000000,1666.000000,1627.469971,1639.650024,1639.650024,6243
2018-08-20,1652.199951,1662.359985,1632.930054,1641.979980,1641.979980,5692
2018-08-21,1633.500000,1644.609985,1627.949951,1641.680054,1641.680054,3829
2018-08-22,1620.000000,1639.099976,1614.099976,1637.359985,1637.359985,4291
2018-08-23,1654.010010,1659.939941,1642.979980,1647.880005,1647.880005,5581
2018-08-24,1637.520020,1654.500000,1637.520020,1647.050049,1647.050049,5033
2018-08-27,1651.000000,1654.880005,1639.069946,1643.530029,1643.530029,3694
2018-08-28,1655.000000,1656.000000,1647.329956,1653.250000,1653.250000,3501
2018-08-29,1669.599976,1692.000000,1669.500000,1692.000000,1692.000000,8305
2018-08-30,1710.939941,1737.250000,1707.069946,1725.270020,1725.270020,12505
2018-08-31,1721.989990,1737.020020,1712.050049,1733.069946,1733.069946,7729
2018-09-03,1746.000000,1753.989990,1745.000000,1753.000000,1753.000000,9824
2018-09-04,1762.000000,1774.390015,1743.089966,1772.640015,1772.640015,10851
2018-09-05,1768.000000,1768.000000,1715.219971,1724.060059,1724.060059,9573
2018-09-06,1722.750000,1730.500000,1681.130005,1691.640015,1691.640015,36637
2018-09-07,1685.989990,1709.989990,1672.430054,1705.229980,1705.229980,7200
2018-09-10,1702.000000,1704.800049,1662.770020,1674.640015,1674.640015,6691
2018-09-11,1675.010010,1696.989990,1656.000000,1696.989990,1696.989990,5691
2018-09-12,1722.989990,1727.000000,1690.000000,1710.790039,1710.790039,26757
2018-09-13,1715.000000,1720.000000,1704.219971,1712.500000,1712.500000,9076
2018-09-14,1705.010010,1710.000000,1690.849976,1694.670044,1694.670044,7686
2018-09-17,1693.599976,1694.000000,1615.250000,1646.750000,1646.750000,8763
2018-09-18,1627.000000,1674.839966,1621.010010,1673.489990,1673.489990,4907
2018-09-19,1674.000000,1674.489990,1634.000000,1644.199951,1644.199951,4922
2018-09-20,1649.989990,1659.619995,1644.489990,1659.619995,1659.619995,3179
2018-09-21,1658.199951,1668.099976,1638.000000,1648.290039,1648.290039,3825
2018-09-24,1625.989990,1631.300049,1584.000000,1631.300049,1631.300049,11059
2018-09-25,1651.010010,1660.000000,1646.040039,1656.359985,1656.359985,3019
2018-09-26,1688.060059,1690.949951,1673.189941,1690.949951,1690.949951,5694
2018-09-27,1693.000000,1723.119995,1690.000000,1719.250000,1719.250000,6522
2018-09-28,1733.010010,1743.689941,1722.750000,1737.010010,1737.010010,29610
2018-10-01,1746.989990,1752.280029,1737.010010,1749.819946,1749.819946,4635
2018-10-02,1738.949951,1741.000000,1714.150024,1739.949951,1739.949951,9399
2018-10-04,1700.000000,1700.510010,1663.060059,1664.890015,1664.890015,9489
2018-10-05,1669.890015,1670.819946,1640.989990,1640.989990,1640.989990,5595
2018-10-08,1640.000000,1659.859985,1616.000000,1616.000000,1616.000000,6945
2018-10-09,1620.510010,1651.000000,1614.010010,1644.229980,1644.229980,5705
2018-10-10,1634.989990,1634.989990,1556.000000,1563.000000,1563.000000,11276
2018-10-11,1467.209961,1515.359985,1450.199951,1474.569946,1474.569946,71888
2018-10-12,1530.000000,1567.390015,1524.000000,1543.040039,1543.040039,23524
2018-10-15,1538.000000,1556.920044,1497.699951,1528.319946,1528.319946,9666
2018-10-16,1528.290039,1549.000000,1520.290039,1543.010010,1543.010010,6207
2018-10-17,1617.819946,1618.000000,1565.369995,1583.550049,1583.550049,11603
2018-10-18,1587.000000,1595.000000,1555.079956,1555.079956,1555.079956,5933
2018-10-19,1563.000000,1574.079956,1548.790039,1557.420044,1557.420044,8737
2018-10-22,1544.989990,1574.270020,1531.000000,1565.900024,1565.900024,4870
2018-10-23,1538.010010,1544.619995,1496.469971,1512.119995,1512.119995,7193
2018-10-24,1543.510010,1566.709961,1521.000000,1523.959961,1523.959961,7040
2018-10-25,1483.000000,1539.510010,1469.000000,1538.050049,1538.050049,11440
2018-10-26,1458.000000,1471.130005,1387.000000,1444.530029,1444.530029,48723
2018-10-29,1445.000000,1468.000000,1355.859985,1373.910034,1373.910034,12297
2018-10-30,1361.000000,1365.000000,1292.680054,1339.689941,1339.689941,27935
2018-10-31,1376.400024,1434.839966,1369.390015,1410.780029,1410.780029,16919
2018-11-01,1411.489990,1430.579956,1403.979980,1427.569946,1427.569946,10975
2018-11-02,1473.500000,1486.589966,1450.000000,1469.170044,1469.170044,12396
2018-11-05,1469.000000,1473.969971,1400.010010,1406.939941,1406.939941,7615
2018-11-06,1432.010010,1457.810059,1413.709961,1436.530029,1436.530029,6045
2018-11-07,1441.989990,1507.430054,1441.989990,1497.989990,1497.989990,10431
2018-11-08,1546.900024,1560.449951,1510.000000,1547.869995,1547.869995,12343
2018-11-09,1536.989990,1540.449951,1508.160034,1516.949951,1516.949951,7454
2018-11-12,1533.500000,1536.880005,1450.000000,1457.030029,1457.030029,9376
2018-11-13,1464.000000,1485.939941,1434.000000,1472.199951,1472.199951,8251
2018-11-14,1440.000000,1480.000000,1429.339966,1437.459961,1437.459961,4564
2018-11-15,1430.430054,1434.719971,1367.400024,1396.439941,1396.439941,12613
